Desc	Family ID	human	chimp	orang	baboon	gibbon	macaque	marmoset	rat	mouse	cat	horse	cow
(null)	449	3	4	5	4	5	4	4	6	4	5	4	5
(null)	450	8	4	4	4	4	4	4	4	5	4	4	4
(null)	451	5	4	5	4	4	4	4	4	4	7	4	4
(null)	452	3	4	4	4	4	6	6	4	4	4	5	5
(null)	453	7	5	4	1	3	5	6	5	5	4	4	4
(null)	454	3	3	4	4	3	5	8	7	3	7	3	3
(null)	455	4	4	4	4	4	5	4	5	4	6	5	4
(null)	456	2	1	2	6	1	6	9	5	2	8	1	10
(null)	457	6	4	6	4	4	4	4	3	4	5	4	4
(null)	458	4	3	4	4	4	7	4	5	5	4	4	4
(null)	459	4	4	4	4	5	4	7	4	4	4	4	4
(null)	460	4	4	5	4	4	4	4	5	3	8	4	3
(null)	461	3	3	4	4	4	3	5	5	4	7	6	4
(null)	462	4	4	4	4	4	4	5	4	5	4	5	5
(null)	463	3	5	4	4	4	3	5	5	4	5	5	5
(null)	464	6	6	4	4	4	3	4	4	5	4	4	4
(null)	465	5	3	4	4	4	6	5	4	4	4	4	5
(null)	466	4	5	4	4	4	5	3	5	5	5	4	4
(null)	467	4	4	4	4	3	4	9	4	3	5	4	4
(null)	468	5	4	5	4	4	4	3	7	8	2	3	3
(null)	469	4	5	4	5	5	5	4	4	4	4	4	4
(null)	470	6	4	4	4	4	4	4	5	5	4	4	4
(null)	471	4	4	4	4	4	4	6	4	4	5	4	5
(null)	472	4	4	4	3	4	4	4	5	5	4	5	5
(null)	473	7	8	3	4	3	5	5	3	4	3	3	3
(null)	474	3	4	6	5	5	5	6	4	3	4	3	3
(null)	475	4	4	5	4	5	3	4	4	4	4	5	5
(null)	476	5	4	4	4	5	4	4	4	4	4	5	4
(null)	477	4	4	4	4	4	4	4	5	5	5	4	4
(null)	478	6	4	4	4	4	4	4	4	4	5	4	4
(null)	479	4	3	4	5	4	4	6	4	5	4	4	4
(null)	480	2	4	5	4	4	4	3	5	5	5	5	5
(null)	481	5	4	4	4	3	5	4	4	5	4	5	4
(null)	482	4	5	5	4	4	4	4	4	4	5	4	4
(null)	483	3	2	4	6	3	6	12	3	3	3	2	4
(null)	484	4	4	5	4	5	5	4	4	4	4	4	4
(null)	485	6	4	4	4	4	4	4	5	4	4	4	4
(null)	486	5	4	4	4	3	4	3	4	5	5	5	5
(null)	487	12	3	5	3	3	4	4	4	3	3	4	3
(null)	488	2	2	7	3	2	7	9	8	2	5	2	2
(null)	489	5	4	4	4	4	5	4	4	5	4	4	4
(null)	490	3	2	4	4	3	4	7	7	4	4	4	4
(null)	491	5	6	4	4	4	4	4	4	3	4	4	4
(null)	492	3	4	2	4	3	7	4	5	5	6	3	4
(null)	493	4	4	4	4	4	4	6	4	4	4	4	4
(null)	494	7	8	5	6	3	6	3	3	3	2	3	1
(null)	495	1	1	2	4	2	7	18	5	2	4	2	2
(null)	496	4	4	4	4	6	3	4	4	5	4	4	4
(null)	497	5	4	5	5	3	4	5	3	4	4	4	4
(null)	498	5	4	5	4	4	4	4	4	4	4	4	4
(null)	499	3	3	3	8	3	7	6	4	3	4	3	3
(null)	500	4	4	5	4	4	4	4	4	4	5	4	4
(null)	501	5	3	4	5	4	4	4	4	4	4	4	5
(null)	502	19	3	3	3	3	3	2	3	3	3	2	3
(null)	503	4	5	4	5	4	5	4	4	4	3	4	4
(null)	504	4	4	4	4	4	6	4	4	4	3	5	4
(null)	505	6	4	6	15	4	6	3	4	0	0	2	0
(null)	506	5	4	4	4	5	4	4	4	4	4	4	4
(null)	507	3	4	4	4	4	4	3	7	4	4	5	4
(null)	508	5	6	4	5	3	4	3	4	5	4	2	4
(null)	509	4	4	4	4	4	4	5	4	4	4	4	4
(null)	510	5	4	3	5	3	2	4	4	5	5	4	5
(null)	511	4	4	4	4	4	4	4	4	5	4	4	4
(null)	512	4	4	4	4	4	4	5	4	4	4	4	4
(null)	513	5	4	4	4	4	4	4	4	4	4	4	4
(null)	514	4	4	4	4	4	4	4	4	4	4	4	5
(null)	515	5	4	4	4	4	3	4	4	6	4	4	3
(null)	516	4	4	4	4	4	4	5	4	4	4	4	4
(null)	517	4	4	4	4	4	4	4	4	5	5	4	3
(null)	518	5	4	4	4	3	4	4	4	4	4	5	4
(null)	519	3	4	4	4	4	4	6	4	3	5	4	4
(null)	520	4	4	4	4	4	5	4	4	4	4	4	4
(null)	521	4	5	4	4	4	5	4	3	4	4	4	4
(null)	522	5	4	4	4	4	4	4	5	4	4	3	4
(null)	523	5	4	3	4	4	3	5	5	5	4	3	4
(null)	524	5	4	4	4	4	4	3	4	5	4	4	4
(null)	525	2	2	2	2	2	2	2	13	16	2	2	2
(null)	526	4	4	4	4	4	6	4	4	3	4	4	4
(null)	527	4	4	4	4	4	4	4	4	5	4	4	4
(null)	528	4	3	4	4	4	4	4	5	5	4	4	4
(null)	529	4	4	4	4	4	4	4	4	4	4	3	6
(null)	530	3	4	4	4	4	4	5	3	4	4	6	4
(null)	531	5	4	4	5	4	4	4	4	3	4	4	4
(null)	532	3	4	6	4	4	5	5	4	4	4	2	4
(null)	533	4	4	4	4	4	4	5	4	4	4	4	4
(null)	534	3	3	3	3	3	4	4	5	7	4	5	5
(null)	535	5	4	4	4	4	4	4	4	4	4	4	4
(null)	536	5	3	4	4	3	5	4	4	5	4	4	4
(null)	537	5	3	4	4	4	3	5	4	5	4	4	4
(null)	538	4	4	4	4	5	4	4	4	4	4	4	4
(null)	539	4	4	4	4	4	4	4	5	3	4	4	5
(null)	540	3	4	4	5	1	7	9	3	2	2	2	7
(null)	541	2	3	2	1	3	18	4	8	2	1	1	4
(null)	542	4	4	4	4	3	4	4	5	4	4	4	4
(null)	543	3	3	4	4	5	4	5	4	4	4	4	4
(null)	544	4	4	4	4	4	4	4	4	4	4	4	4
(null)	545	4	4	4	4	4	4	5	4	4	4	4	3
(null)	546	4	3	4	4	4	4	4	4	5	4	4	4
(null)	547	4	4	5	4	4	3	5	4	3	4	4	4
(null)	548	3	4	4	4	4	4	4	5	4	4	4	4
(null)	549	4	3	4	4	4	5	4	4	4	4	4	4
(null)	550	4	4	4	4	4	4	3	4	3	6	4	4
(null)	551	3	4	4	4	4	5	4	4	5	4	3	4
(null)	552	5	4	4	4	4	4	4	4	3	4	4	4
(null)	553	4	4	4	4	4	5	3	4	3	4	4	5
(null)	554	4	4	4	4	3	4	4	4	5	4	4	4
(null)	555	5	5	4	4	4	4	4	3	3	4	4	4
(null)	556	4	4	4	4	4	4	4	4	4	4	4	4
(null)	557	3	3	4	4	4	3	4	5	4	4	4	6
(null)	558	3	4	4	4	5	4	4	4	4	4	4	4
(null)	559	3	4	4	4	4	3	4	5	5	4	4	4
(null)	560	3	4	4	4	5	4	4	3	4	5	4	4
(null)	561	3	3	4	4	4	5	4	4	4	5	4	4
(null)	562	3	4	4	4	4	4	5	4	4	4	4	4
(null)	563	4	4	5	4	4	2	5	5	4	4	3	4
(null)	564	4	4	4	4	4	4	4	4	4	4	4	4
(null)	565	3	4	4	4	4	4	4	4	4	4	4	5
(null)	566	4	4	5	4	3	5	3	4	4	4	4	4
(null)	567	2	3	4	5	4	4	5	5	3	4	4	5
(null)	568	4	4	4	4	4	4	4	4	4	4	4	4
(null)	569	4	4	4	4	4	4	4	4	5	4	3	4
(null)	570	4	4	4	4	4	4	4	4	4	4	4	4
(null)	571	4	4	4	4	4	4	4	4	4	4	4	4
(null)	572	5	2	5	2	4	5	5	6	5	3	3	3
(null)	573	4	4	4	4	4	4	4	4	4	4	4	4
(null)	574	4	4	4	4	4	4	4	4	4	4	4	4
(null)	575	4	4	4	4	4	4	4	4	4	4	4	4
(null)	576	5	4	4	4	4	4	4	4	3	4	4	4
(null)	577	5	4	3	4	4	4	4	4	3	4	4	4
(null)	578	3	3	4	4	4	4	4	4	4	4	5	4
(null)	579	3	4	3	4	3	3	3	7	8	3	3	3
(null)	580	3	4	4	4	4	5	4	4	3	4	4	4
(null)	581	4	3	3	5	4	4	4	4	4	4	4	4
(null)	582	3	4	4	4	4	3	5	4	4	4	4	4
(null)	583	3	3	3	3	3	3	4	4	10	2	4	5
(null)	584	3	4	4	4	4	4	4	4	4	4	4	4
(null)	585	4	3	3	4	4	4	5	3	5	4	4	4
(null)	586	4	4	4	4	4	4	4	4	3	4	4	4
(null)	587	4	4	3	4	4	4	4	4	4	4	4	4
(null)	588	4	4	4	5	4	3	3	4	3	5	4	4
(null)	589	5	4	5	5	4	4	3	3	3	3	4	4
(null)	590	4	4	4	4	4	3	4	4	4	4	4	4
(null)	591	3	3	5	4	4	4	4	4	4	4	4	4
(null)	592	2	3	5	3	2	3	2	2	18	2	2	3
(null)	593	13	0	0	3	0	1	0	7	4	2	7	10
(null)	594	5	5	4	6	4	4	3	3	3	3	3	4
(null)	595	3	4	4	3	2	4	2	6	6	3	4	6
(null)	596	4	4	4	4	4	4	4	4	3	4	4	4
(null)	597	4	4	4	4	3	4	4	5	4	4	4	3
(null)	598	3	4	4	4	4	4	4	4	4	4	4	4
(null)	599	4	2	5	2	2	11	10	3	2	2	2	2
(null)	600	1	1	1	1	1	8	17	3	1	7	2	4
(null)	601	4	4	4	4	4	4	4	4	4	3	4	4
(null)	602	4	4	4	4	3	4	5	4	3	4	4	4
(null)	603	4	3	4	4	4	5	4	3	3	5	4	4
(null)	604	3	2	3	3	6	4	4	5	3	6	4	4
(null)	605	3	2	5	3	3	5	2	4	4	5	5	6
(null)	606	1	1	2	2	1	1	1	2	31	1	1	3
(null)	607	3	3	3	4	3	4	6	7	3	5	3	3
(null)	608	4	4	4	4	4	3	4	4	4	4	4	4
(null)	609	1	1	2	6	1	5	4	13	3	3	1	7
(null)	610	3	4	4	4	4	3	4	5	4	4	4	4
(null)	611	4	3	3	4	3	4	8	5	4	3	3	3
(null)	612	4	3	4	3	6	3	4	3	1	9	4	2
(null)	613	4	3	3	4	4	4	4	3	4	4	5	4
(null)	614	4	4	4	4	4	4	3	4	3	4	4	4
(null)	615	5	2	5	4	5	1	2	7	8	4	1	2
(null)	616	4	4	3	4	3	4	4	4	4	4	4	4
(null)	617	4	4	4	4	2	4	4	4	3	4	4	5
(null)	618	6	4	5	5	3	6	4	2	5	1	2	3
(null)	619	4	4	4	4	4	4	4	3	3	3	5	4
(null)	620	0	0	2	1	1	1	0	24	12	1	3	1
(null)	621	5	4	4	4	4	4	4	3	3	4	3	4
(null)	622	3	4	4	4	4	4	4	4	4	4	4	3
(null)	623	4	4	4	3	3	4	4	4	4	4	5	3
(null)	624	3	4	4	4	4	4	4	4	3	4	4	4
(null)	625	3	4	3	2	3	5	5	3	3	3	3	9
(null)	626	5	4	4	4	4	2	4	4	4	4	3	4
(null)	627	2	2	3	2	4	3	5	3	4	7	6	5
(null)	628	4	3	2	3	2	3	5	9	6	3	3	3
(null)	629	2	3	4	4	2	3	3	4	4	5	7	5
(null)	630	3	4	4	4	4	3	4	4	5	4	3	4
(null)	631	2	3	5	2	2	6	9	10	1	2	3	1
(null)	632	3	4	4	4	4	3	4	4	3	4	4	5
(null)	633	4	3	3	4	4	4	4	4	4	4	4	4
(null)	634	4	4	3	4	4	4	4	4	5	4	2	4
(null)	635	4	4	4	4	4	3	4	4	4	4	3	3
(null)	636	2	1	2	3	2	4	10	9	1	6	1	4
(null)	637	9	3	5	3	3	3	4	3	3	3	3	3
(null)	638	3	2	3	4	3	3	4	4	5	6	4	4
(null)	639	3	5	3	4	2	4	5	4	5	3	3	4
(null)	640	3	3	3	3	2	3	3	4	7	7	3	4
(null)	641	4	3	3	3	3	2	4	4	6	5	4	4
(null)	642	11	3	3	3	3	4	3	3	3	3	3	3
(null)	643	4	4	4	4	2	5	4	3	3	4	4	4
(null)	644	0	1	3	8	0	7	7	8	1	3	2	5
(null)	645	3	4	4	4	3	4	3	4	4	4	4	4
(null)	646	4	4	4	4	3	1	4	5	4	4	4	4
(null)	647	17	6	6	1	1	6	2	1	0	1	2	2
(null)	648	4	4	3	4	2	4	4	4	4	4	4	4
(null)	649	4	2	2	3	2	3	1	8	11	1	1	7
(null)	650	3	3	2	4	3	6	5	3	4	5	3	4
(null)	651	4	3	4	4	4	4	4	4	4	4	2	4
(null)	652	4	4	3	4	3	5	5	3	2	4	5	3
(null)	653	4	4	4	4	4	2	4	4	4	4	3	4
(null)	654	4	4	4	4	3	3	3	5	2	4	5	4
(null)	655	3	3	4	4	2	8	6	3	3	2	3	3
(null)	656	3	3	4	4	4	3	4	3	3	5	4	4
(null)	657	1	1	2	5	2	7	8	13	1	1	2	1
(null)	658	3	5	4	3	3	5	4	3	4	4	3	3
(null)	659	3	3	3	3	2	3	12	3	3	3	3	3
(null)	660	3	3	2	4	3	3	3	4	4	6	4	5
(null)	661	1	1	3	8	2	4	10	5	1	6	2	1
(null)	662	4	4	5	3	3	3	4	5	4	3	3	3
(null)	663	2	2	2	5	1	4	3	5	5	4	7	4
(null)	664	0	0	0	1	41	1	0	1	0	0	0	0
(null)	665	2	3	4	3	3	6	5	4	4	3	3	4
(null)	666	3	3	3	4	4	2	4	4	5	4	4	4
(null)	667	4	3	2	3	3	4	3	4	4	4	4	5
(null)	668	4	3	4	3	3	6	7	4	2	2	2	3
(null)	669	4	4	3	4	3	3	4	4	4	3	3	4
(null)	670	3	3	3	3	3	3	4	5	3	7	3	3
(null)	671	3	3	4	3	2	4	2	8	4	4	3	3
(null)	672	4	3	2	4	2	4	4	4	4	4	4	4
(null)	673	3	3	3	4	3	6	3	5	2	3	5	3
(null)	674	3	4	3	4	4	3	3	4	4	4	3	4
(null)	675	3	3	4	3	3	4	5	3	3	3	6	3
(null)	676	2	3	3	3	3	4	4	5	4	4	4	4
(null)	677	2	3	4	4	4	4	4	4	3	3	4	4
(null)	678	5	3	3	5	4	1	4	5	4	4	2	3
(null)	679	4	4	4	6	3	5	7	2	2	2	2	2
(null)	680	3	3	4	3	3	5	3	4	9	2	2	2
(null)	681	2	1	2	4	3	12	8	3	2	2	2	2
(null)	682	10	3	4	3	2	3	3	3	3	3	3	3
(null)	683	4	4	3	3	3	7	3	3	2	2	6	3
(null)	684	4	4	4	3	4	4	3	4	5	3	2	3
(null)	685	4	3	5	4	3	4	3	3	4	3	3	4
(null)	686	4	4	3	4	3	3	4	4	4	3	3	4
(null)	687	3	3	4	2	4	5	6	5	3	3	2	3
(null)	688	3	3	3	4	4	5	3	3	3	5	4	3
(null)	689	3	3	6	4	4	5	3	3	3	3	3	3
(null)	690	3	3	4	4	4	3	3	4	3	4	4	3
(null)	691	3	3	5	3	3	3	3	3	3	6	4	3
(null)	692	3	3	6	4	3	3	3	3	3	3	4	4
(null)	693	1	1	6	2	3	8	4	6	3	2	2	4
(null)	694	2	3	4	4	3	5	5	3	3	4	3	3
(null)	695	4	4	4	2	3	4	4	3	3	4	4	3
(null)	696	9	3	3	3	3	3	3	3	3	3	3	3
(null)	697	3	3	3	3	4	3	3	4	4	4	4	4
(null)	698	2	3	2	1	2	2	3	11	8	3	2	2
(null)	699	5	3	2	3	3	4	3	5	4	3	3	3
(null)	700	3	4	3	3	3	4	6	3	3	3	3	3
(null)	701	4	4	3	3	3	3	4	4	4	3	3	3
(null)	702	3	4	3	4	3	3	3	5	4	2	2	5
(null)	703	3	3	3	3	3	4	4	4	5	3	3	3
(null)	704	4	4	3	3	2	4	3	5	4	4	2	3
(null)	705	3	3	4	3	2	3	3	4	4	4	4	4
(null)	706	3	3	4	3	4	4	3	3	3	4	4	3
(null)	707	3	3	3	3	3	5	4	4	4	3	3	3
(null)	708	2	1	3	6	3	7	8	2	2	2	2	3
(null)	709	3	3	4	4	2	3	3	5	4	3	3	4
(null)	710	3	5	4	3	3	3	3	3	2	5	4	3
(null)	711	3	3	3	3	3	4	2	2	12	1	4	1
(null)	712	3	2	3	3	3	4	5	4	5	3	3	3
(null)	713	3	3	3	3	3	3	3	4	4	2	7	3
(null)	714	8	2	3	3	2	4	1	4	4	2	4	4
(null)	715	3	2	3	4	3	3	3	4	3	8	3	2
(null)	716	2	3	3	3	3	5	4	4	4	4	3	3
(null)	717	3	3	3	3	3	3	6	4	3	3	3	4
(null)	718	2	1	3	5	1	6	11	8	1	1	1	1
(null)	719	3	2	3	3	4	3	4	3	3	7	3	3
(null)	720	1	1	4	5	2	6	8	5	3	2	2	2
(null)	721	1	2	4	3	1	5	16	2	2	3	1	1
(null)	722	4	4	2	3	5	3	4	3	3	3	3	3
(null)	723	6	6	1	3	2	2	9	2	1	3	1	4
(null)	724	4	4	4	3	3	3	3	3	3	3	4	3
(null)	725	1	3	3	3	3	4	3	4	4	4	4	4
(null)	726	3	3	3	4	3	3	6	3	3	3	3	3
(null)	727	4	3	4	3	3	3	4	3	3	4	3	3
(null)	728	3	2	3	3	3	3	3	3	3	7	4	3
(null)	729	3	3	3	3	3	4	4	4	3	4	3	3
(null)	730	4	3	3	3	3	3	3	4	4	3	3	4
(null)	731	3	5	3	3	3	4	3	4	3	3	3	3
(null)	732	3	3	3	3	3	6	4	3	3	3	3	3
(null)	733	3	3	3	4	3	4	4	4	3	3	3	3
(null)	734	3	3	4	3	3	3	3	3	3	4	4	4
(null)	735	3	4	3	3	3	3	4	4	3	3	4	3
(null)	736	3	3	3	3	4	3	6	3	3	3	3	3
(null)	737	4	3	3	3	5	2	3	3	4	3	3	4
(null)	738	4	3	3	3	3	3	4	3	4	4	3	3
(null)	739	3	3	2	3	3	3	8	3	3	3	3	3
(null)	740	3	4	4	3	3	3	4	3	3	4	3	3
(null)	741	4	2	4	3	0	2	4	10	4	1	3	3
(null)	742	1	1	3	1	1	7	3	12	5	2	0	4
(null)	743	2	3	4	3	3	3	6	5	3	3	2	3
(null)	744	2	3	4	3	3	4	4	3	3	4	3	4
(null)	745	3	3	3	4	3	3	4	3	4	3	3	4
(null)	746	2	3	2	2	2	3	7	5	3	2	2	7
(null)	747	4	3	4	3	4	3	3	3	3	4	3	3
(null)	748	3	3	3	3	4	4	4	3	4	3	3	3
(null)	749	4	2	4	4	1	2	3	3	4	5	4	3
(null)	750	3	2	3	4	4	4	3	3	3	3	3	4
(null)	751	2	2	4	2	2	7	11	2	3	1	1	2
(null)	752	5	3	3	3	3	2	3	3	6	3	2	3
(null)	753	2	2	2	2	2	3	2	11	7	2	2	2
(null)	754	3	3	3	3	3	3	6	3	3	3	3	3
(null)	755	3	2	3	4	5	3	4	3	3	3	3	3
(null)	756	2	3	4	3	3	3	3	3	4	4	4	3
(null)	757	3	3	3	3	3	4	4	4	3	3	3	3
(null)	758	3	3	3	3	4	3	3	3	3	5	3	3
(null)	759	3	3	3	4	4	3	3	4	3	3	3	3
(null)	760	3	3	3	3	3	3	4	5	3	3	3	3
(null)	761	4	3	3	3	3	3	3	4	3	3	3	4
(null)	762	4	4	4	3	2	4	3	3	3	3	3	3
(null)	763	4	3	3	3	4	3	3	4	3	3	3	3
(null)	764	2	3	3	3	3	5	3	4	3	3	3	4
(null)	765	4	3	3	4	3	3	3	4	3	3	3	3
(null)	766	3	3	3	3	3	4	3	3	3	5	4	2
(null)	767	3	3	3	3	3	3	6	3	3	3	3	3
(null)	768	3	3	3	3	3	3	3	4	5	3	3	3
(null)	769	5	3	3	3	3	4	3	3	3	3	3	3
(null)	770	3	3	2	4	4	4	3	3	3	4	3	3
(null)	771	2	2	4	2	3	5	6	5	2	3	2	3
(null)	772	8	0	4	2	0	3	0	3	5	3	8	2
(null)	773	5	3	4	3	3	3	3	3	2	3	3	3
(null)	774	3	3	3	3	3	3	3	3	3	4	3	4
(null)	775	3	3	3	3	3	3	4	4	3	3	3	3
(null)	776	3	3	4	4	3	3	3	3	3	3	3	3
(null)	777	3	3	3	3	3	4	4	3	3	3	3	3
(null)	778	4	2	4	3	3	3	3	4	3	3	3	3
(null)	779	3	3	4	3	3	3	4	3	3	3	3	3
(null)	780	2	3	5	3	3	3	4	3	3	3	3	3
(null)	781	4	3	3	3	3	3	3	3	2	6	3	2
(null)	782	3	3	3	3	3	3	3	4	3	3	3	4
(null)	783	3	3	3	3	3	3	4	3	4	3	3	3
(null)	784	3	3	1	4	3	4	3	5	5	1	3	3
(null)	785	5	3	3	3	3	3	3	3	3	3	3	3
(null)	786	3	4	4	3	3	3	3	3	3	3	3	3
(null)	787	2	3	3	4	3	4	3	3	4	3	3	3
(null)	788	3	3	3	3	3	3	3	4	3	3	3	4
(null)	789	1	1	4	7	2	4	4	6	3	3	1	2
(null)	790	2	3	6	4	2	3	3	3	4	3	2	3
(null)	791	4	4	3	3	3	2	5	3	3	3	3	2
(null)	792	3	4	4	3	3	3	3	3	3	3	3	3
(null)	793	3	3	3	3	3	3	4	3	3	4	3	3
(null)	794	3	3	4	3	3	4	3	3	3	3	3	3
(null)	795	3	3	3	3	3	3	6	3	2	3	3	3
(null)	796	3	3	3	3	3	2	3	3	3	5	4	3
(null)	797	2	4	4	3	3	4	3	3	3	3	3	3
(null)	798	4	3	3	3	3	3	3	4	3	3	3	3
(null)	799	3	3	3	3	3	4	4	3	3	3	3	3
(null)	800	3	3	3	3	3	4	3	3	4	3	3	3
(null)	801	6	4	4	2	5	5	4	1	0	1	4	2
(null)	802	5	4	2	2	1	3	1	6	5	0	5	4
(null)	803	3	3	3	3	3	3	3	4	4	3	3	3
(null)	804	5	3	3	3	3	3	3	3	3	3	3	3
(null)	805	3	3	3	3	3	3	3	3	3	5	3	3
(null)	806	3	3	3	3	4	3	4	4	2	3	3	3
(null)	807	4	4	3	3	3	3	3	3	3	3	3	3
(null)	808	3	3	4	3	4	3	3	3	3	3	3	3
(null)	809	3	3	3	3	3	3	2	4	3	4	4	3
(null)	810	5	3	3	3	3	3	3	3	3	3	3	3
(null)	811	4	3	3	3	3	4	3	3	3	3	3	3
(null)	812	3	2	4	3	4	3	3	3	3	3	3	4
(null)	813	2	3	3	3	3	4	6	3	3	3	2	3
(null)	814	3	3	3	3	3	3	5	3	4	2	3	3
(null)	815	3	3	3	3	3	3	3	4	4	2	4	3
(null)	816	2	1	2	2	2	5	8	3	1	6	1	5
(null)	817	1	1	1	1	2	7	3	17	2	1	1	1
(null)	818	4	3	5	3	3	4	3	3	3	3	2	1
(null)	819	3	3	3	3	5	2	3	3	3	3	3	3
(null)	820	3	3	3	3	3	2	3	3	4	3	4	3
(null)	821	3	3	3	4	3	3	3	3	3	3	3	3
(null)	822	3	3	3	3	3	4	3	3	3	3	3	3
(null)	823	4	3	3	3	3	3	3	3	3	3	3	3
(null)	824	3	3	3	2	3	3	5	3	3	3	3	3
(null)	825	3	3	3	3	3	3	3	3	4	3	3	3
(null)	826	4	3	3	3	3	3	3	3	3	3	3	3
(null)	827	6	3	4	3	3	1	3	3	2	3	3	3
(null)	828	3	3	3	3	3	3	3	3	4	3	3	3
(null)	829	3	3	3	4	2	4	3	3	3	3	3	3
(null)	830	2	3	3	3	3	4	3	3	3	3	4	3
(null)	831	3	3	3	3	3	4	3	3	3	3	3	3
(null)	832	3	4	2	3	3	4	3	3	3	3	3	3
(null)	833	3	3	3	3	4	3	3	3	3	3	3	3
(null)	834	3	3	3	3	3	3	5	3	2	3	3	3
(null)	835	3	3	2	3	2	4	3	3	3	4	3	4
(null)	836	4	3	3	3	3	3	3	3	3	3	3	3
(null)	837	2	3	3	3	3	3	5	3	3	3	3	3
(null)	838	3	3	3	3	3	4	3	3	3	3	3	3
(null)	839	3	3	3	3	3	3	3	3	3	4	3	3
(null)	840	3	3	3	3	5	3	3	3	2	3	3	3
(null)	841	3	3	3	3	3	3	3	3	4	3	3	3
(null)	842	3	3	3	3	3	5	3	3	2	3	3	3
(null)	843	3	3	3	4	3	3	3	3	3	3	3	3
(null)	844	3	3	3	3	3	3	3	3	4	3	3	3
(null)	845	4	3	3	3	3	3	3	3	3	3	3	3
(null)	846	3	3	3	3	4	3	3	3	3	3	3	3
(null)	847	3	3	3	3	3	2	3	4	3	4	3	3
(null)	848	3	3	3	3	3	3	3	3	3	3	4	3
(null)	849	3	3	3	3	3	3	2	4	4	3	3	3
(null)	850	1	2	3	1	2	6	7	3	2	4	4	2
(null)	851	3	3	3	3	3	3	3	3	3	5	3	2
(null)	852	3	4	4	3	3	2	3	3	3	3	3	3
(null)	853	3	3	3	3	3	3	3	3	3	4	3	3
(null)	854	2	3	3	3	4	3	3	3	3	4	3	3
(null)	855	3	3	3	3	3	3	3	4	3	3	3	3
(null)	856	4	3	3	3	3	3	2	4	3	3	3	3
(null)	857	4	4	4	3	4	4	4	2	2	2	2	2
(null)	858	3	3	3	3	3	3	3	3	3	3	3	4
(null)	859	3	3	3	3	3	3	3	3	4	3	3	3
(null)	860	3	3	5	3	3	3	3	3	2	3	3	3
(null)	861	3	3	3	3	4	2	3	4	3	3	3	3
(null)	862	3	3	3	3	3	4	3	3	3	3	3	3
(null)	863	4	2	3	3	3	3	3	3	4	3	3	3
(null)	864	2	4	3	3	4	3	3	4	2	3	3	3
(null)	865	3	3	3	3	3	2	3	4	3	3	5	2
(null)	866	3	3	4	3	3	4	3	3	2	3	3	3
(null)	867	3	3	4	3	3	3	3	3	3	3	3	3
(null)	868	3	3	4	3	3	3	3	3	3	3	3	3
(null)	869	4	1	5	4	2	4	3	3	3	2	3	3
(null)	870	4	3	3	3	3	3	3	3	3	3	3	3
(null)	871	3	3	2	3	3	3	3	3	3	4	3	4
(null)	872	2	3	3	3	3	4	4	3	2	3	4	3
(null)	873	4	3	3	3	3	2	3	4	2	3	3	4
(null)	874	3	3	3	3	3	3	3	4	3	3	3	3
(null)	875	3	3	3	3	3	4	3	3	3	3	3	3
(null)	876	3	3	3	3	4	3	2	4	3	3	3	3
(null)	877	3	3	3	3	3	3	2	5	3	3	3	3
(null)	878	3	3	3	4	3	3	3	3	3	3	3	3
(null)	879	3	3	4	4	2	3	3	3	3	3	3	3
(null)	880	3	2	3	3	3	3	4	3	3	4	2	4
(null)	881	3	3	3	3	3	3	4	3	3	3	3	3
(null)	882	3	3	3	4	3	2	4	3	3	3	3	3
(null)	883	5	3	3	3	3	2	3	3	3	3	3	3
(null)	884	3	3	3	2	3	3	3	3	4	4	3	3
(null)	885	3	3	3	3	3	3	3	3	3	3	3	4
(null)	886	5	3	3	3	2	2	4	3	3	3	3	3
(null)	887	3	0	3	3	5	3	3	3	3	4	4	3
(null)	888	3	3	3	3	3	3	3	4	3	3	3	3
(null)	889	4	3	3	3	3	3	3	4	2	3	4	2
(null)	890	3	3	4	4	3	2	4	4	4	2	2	2
(null)	891	2	3	3	3	3	3	3	3	2	6	3	3
(null)	892	3	3	3	3	3	3	3	3	4	3	3	3
(null)	893	1	3	3	3	3	4	5	3	3	3	3	3
(null)	894	1	1	4	1	3	3	6	8	1	5	2	2
(null)	895	4	3	2	3	2	2	3	1	4	3	5	5
(null)	896	3	3	3	3	3	3	3	4	3	3	3	3
(null)	897	2	3	3	3	3	3	3	3	3	3	3	4
(null)	898	4	3	3	3	3	3	3	2	4	2	3	3
(null)	899	3	3	3	3	3	3	3	3	3	3	3	3
(null)	900	3	3	3	3	3	3	3	3	2	3	4	3
(null)	901	3	3	3	3	4	3	3	3	3	2	3	3
(null)	902	2	3	3	3	2	4	3	3	3	4	2	4
(null)	903	3	2	3	3	3	3	4	3	3	3	3	3
(null)	904	3	3	3	3	3	3	3	3	3	3	3	3
(null)	905	4	3	3	3	3	3	3	3	2	3	3	3
(null)	906	3	3	3	3	3	3	3	3	3	3	3	3
(null)	907	3	3	3	3	3	2	3	4	3	3	3	3
(null)	908	2	3	3	3	3	3	3	4	3	3	3	3
(null)	909	3	3	3	3	3	3	3	3	3	3	3	3
(null)	910	2	3	3	3	4	3	3	3	3	3	3	3
(null)	911	3	3	3	3	3	3	3	3	3	3	3	3
(null)	912	3	3	3	3	3	3	3	3	3	3	3	3
